workerid,class,predicate,slide_number,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.time_in_minutes,Answer.catch_trials
0,human,angry,22,0.5,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,value,bonnie,23,0.57,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,color,silver,24,0.01,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,other,choice,25,0.5,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,other,bubbly,26,0.04,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,human,innocent,27,0.54,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,value,weird,28,0.5,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,value,fancy,29,0.45,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,material,concrete,30,0,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,value,posh,31,0.56,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
0,color,yellow,32,0.61,english,2,Male,42,no comments,Yes,3,Windows,1080,1920,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3M0BCWMB8W1PCN6AGOXZ2JO9S63BWJ,0,Submitted,Thu Oct 12 06:36:07 PDT 2017,Wed Oct 11 13:53:36 PDT 2017,Wed Oct 11 13:56:07 PDT 2017,,,,,,2.24935,[]
1,value,posh,3,0.49,english,2,Male,31,,No,3,Windows,864,1536,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3PIWWX1FJKB9OM4NXHR1BHDEYF3JJH,1,Submitted,Thu Oct 12 06:37:04 PDT 2017,Wed Oct 11 13:54:47 PDT 2017,Wed Oct 11 13:57:04 PDT 2017,,,,,,1.5085833333333334,[]
1,location,glottal,4,0.77,english,2,Male,31,,No,3,Windows,864,1536,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3PIWWX1FJKB9OM4NXHR1BHDEYF3JJH,1,Submitted,Thu Oct 12 06:37:04 PDT 2017,Wed Oct 11 13:54:47 PDT 2017,Wed Oct 11 13:57:04 PDT 2017,,,,,,1.5085833333333334,[]
1,value,horrible,5,0.27,english,2,Male,31,,No,3,Windows,864,1536,Chrome,3ICOHX7ENCGSOGJF76028CQ6NEG0E0,38O8SQPJLPT8W4Q0UV9DH3VRD9IUV0,Adjectives of English,Answer questions about the interpretations of adjectives,language research UCI fun cognitive science university,$0.30,Wed Oct 11 13:44:00 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Nov 10 12:44:00 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ICOHX7ENCGSOGJF76028CQ6NEG0E0,3PIWWX1FJKB9OM4NXHR1BHDEYF3JJH,1,Submitted,Thu Oct 12 06:37:04 PDT 2017,Wed Oct 11 13:54:47 PDT 2017,Wed Oct 11 13:57:04 PDT 2017,,,,,,1.5085833333333334,[]
